player,passes,successful_passes,pass_accuracy,shots,goals,dribbles,pressures,interceptions,ball_recoveries,duels,blocks,fouls_won,fouls_committed,cluster,role
Emiliano Buendía,21.529411764705884,17.764705882352942,79.60058823529413,0.7647058823529411,0.0588235294117647,1.0588235294117647,12.0,1.2352941176470589,4.0,2.9411764705882355,0.8823529411764706,1.1764705882352942,1.2941176470588236,4,Utility
Emiliano Daniel Velázquez Maldonado,34.90909090909091,23.09090909090909,65.41090909090909,0.7272727272727273,0.2727272727272727,0.8181818181818182,10.818181818181818,2.909090909090909,3.909090909090909,4.545454545454546,1.4545454545454546,0.2727272727272727,1.3636363636363635,4,Utility
Eneko Bóveda Altube,41.56521739130435,31.52173913043478,73.03521739130434,0.217391304347826,0.0,0.782608695652174,11.0,2.0434782608695654,3.391304347826087,3.1739130434782608,1.565217391304348,0.3478260869565217,0.9565217391304348,4,Utility
Eneko Capilla González,5.0,3.0,60.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Defender
Enrique Sola Clemente,3.4,2.0,50.666,0.2,0.0,0.0,3.0,0.0,0.2,2.2,0.2,1.0,0.2,0,Defender
Enzo Nicolás Pérez,34.6,30.35,85.1985,0.3,0.0,1.45,13.85,1.2,3.6,3.0,1.6,2.0,1.8,1,Midfielder
Enzo Pablo Roco Roco,29.818181818181817,24.0,75.21484848484849,0.3333333333333333,0.0606060606060606,0.2424242424242424,7.303030303030303,1.5454545454545454,2.272727272727273,1.878787878787879,1.4545454545454546,0.303030303030303,1.181818181818182,4,Utility
Eric Bertrand Bailly,33.52,26.0,75.6868,0.16,0.0,0.56,7.52,1.84,3.84,3.24,1.56,1.12,1.44,4,Utility
Esteban Félix Granero Molina,35.13333333333333,27.533333333333335,77.426,0.4,0.0,1.0666666666666669,16.6,1.2,3.0,3.3333333333333335,1.4666666666666666,1.8,1.6,1,Midfielder
Fabián Ariel Orellana Valenzuela,48.55882352941177,36.1764705882353,71.95176470588235,2.264705882352941,0.2058823529411764,6.147058823529412,11.0,1.1470588235294117,6.176470588235294,3.1176470588235294,1.1470588235294117,2.9411764705882355,0.9411764705882352,2,Attacker
Fabián Ruiz Peña,19.666666666666668,15.75,78.69,0.4166666666666667,0.0,1.1666666666666667,8.916666666666666,0.5833333333333334,2.4166666666666665,2.0833333333333335,0.8333333333333334,0.25,0.75,0,Defender
Fayçal Fajr,43.10526315789474,32.36842105263158,74.09078947368421,1.1842105263157894,0.131578947368421,1.2894736842105263,13.973684210526317,1.1842105263157894,3.973684210526316,2.8684210526315788,1.368421052631579,0.9736842105263158,0.8947368421052632,4,Utility
Federico Julián Fazio,29.75,20.75,68.0625,0.25,0.0,0.5,5.25,0.75,1.5,2.25,2.0,0.25,1.25,4,Utility
Federico Nicolás Cartabia,25.26923076923077,18.807692307692307,74.81923076923077,2.0,0.1153846153846153,2.5,14.384615384615383,1.0769230769230769,3.692307692307693,3.076923076923077,1.6923076923076923,2.3846153846153846,0.8461538461538461,2,Attacker
Federico Ricca Rostagnol,44.125,30.625,69.6925,0.25,0.125,0.25,11.5,2.125,4.5,5.25,2.625,1.25,1.375,1,Midfielder
Felipe Salvador Caicedo Corozo,16.774193548387096,12.35483870967742,72.26322580645162,1.3548387096774193,0.2580645161290322,2.161290322580645,10.161290322580646,0.1935483870967742,1.4516129032258065,5.483870967741935,0.967741935483871,1.2903225806451613,1.7741935483870968,2,Attacker
Fernando Damián Tissone,46.583333333333336,35.666666666666664,75.22416666666666,0.6666666666666666,0.0,1.25,13.5,2.25,5.666666666666667,3.0,1.0833333333333333,0.6666666666666666,2.9166666666666665,1,Midfielder
Fernando José Torres Sanz,12.966666666666669,8.5,67.631,1.9,0.3666666666666666,2.4,9.733333333333333,0.1333333333333333,2.2333333333333334,3.6333333333333337,0.9,1.4,1.0666666666666669,2,Attacker
Fernando Llorente Torres,16.91304347826087,10.869565217391305,64.66826086956522,1.3478260869565215,0.1739130434782608,0.8695652173913043,8.869565217391305,0.391304347826087,1.2173913043478262,3.869565217391304,0.5652173913043478,0.3478260869565217,1.6521739130434785,0,Defender
Fernando Navarro i Corbacho,46.48571428571429,34.628571428571426,74.00628571428571,0.0285714285714285,0.0,0.9142857142857144,11.17142857142857,2.142857142857143,3.5714285714285716,4.314285714285714,2.4857142857142858,1.1714285714285717,1.2,1,Midfielder
Filipe Luís Kasmirski,69.1875,54.78125,78.6525,0.25,0.03125,4.03125,15.65625,2.75,5.1875,5.1875,2.03125,1.4375,1.15625,1,Midfielder
Foued Kadir,35.875,26.875,75.16875,1.25,0.0,2.25,11.375,1.125,4.5,3.0,2.125,1.0,0.875,4,Utility
Francisco Alcácer García,14.117647058823527,10.264705882352942,70.48970588235295,1.8529411764705883,0.3823529411764705,0.7941176470588235,11.441176470588236,0.4117647058823529,1.411764705882353,3.0294117647058822,0.7352941176470589,0.7058823529411765,0.5882352941176471,0,Defender
Francisco Casilla Cortés,21.75,14.5,67.795,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3,Goalkeeper
Francisco Guillermo Ochoa Magaña,26.727272727272727,15.181818181818182,56.20454545454545,0.0,0.0,0.0,0.1818181818181818,0.0,4.909090909090909,0.0,0.0909090909090909,0.0,0.0,3,Goalkeeper
Francisco Javier García Noblejas Hernanz,68.0,49.0,72.06,0.0,0.0,1.0,17.0,0.0,4.0,6.0,3.0,1.0,3.0,1,Midfielder
Francisco José Molinero Calderón,30.6,23.15,65.069,0.3,0.0,1.4,8.5,1.3,2.2,3.25,1.3,0.3,1.4,4,Utility
Francisco José Perdomo Borges,15.5,11.375,75.2325,0.5,0.0,2.0,9.375,1.625,3.0,1.25,0.75,0.375,0.5,0,Defender
Francisco José Sánchez Rodríguez,32.0,20.75,66.94,0.75,0.0,2.5,15.0,0.5,5.5,1.75,1.25,1.75,2.25,1,Midfielder
Francisco José Villalba Rodrigo,4.0,3.0,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,Defender
Francisco Manuel Rico Castro,32.0,24.642857142857142,72.61642857142857,0.5357142857142857,0.0714285714285714,0.6428571428571429,10.107142857142858,1.0714285714285714,2.607142857142857,2.8214285714285716,1.1428571428571428,0.7857142857142857,1.6785714285714286,4,Utility
Francisco Medina Luna,19.125,11.0,55.723125,1.125,0.125,1.625,7.0625,0.5,2.625,2.375,1.125,0.75,1.25,0,Defender
Francisco Miguel Varela Martín,38.714285714285715,28.214285714285715,68.12642857142858,0.4285714285714285,0.0,0.5714285714285714,6.642857142857143,1.2142857142857142,2.142857142857143,2.142857142857143,1.7857142857142858,0.2857142857142857,0.4285714285714285,4,Utility
Francisco Montañés Claverías,12.0,8.0,74.12142857142858,0.4285714285714285,0.0,1.4285714285714286,9.285714285714286,0.7142857142857143,0.8571428571428571,1.8571428571428572,0.2857142857142857,1.4285714285714286,0.8571428571428571,0,Defender
Francisco Portillo Soler,29.36842105263158,24.157894736842103,85.13684210526316,0.2631578947368421,0.0,2.4210526315789473,9.473684210526317,0.5789473684210527,3.473684210526316,1.8421052631578947,0.7894736842105263,0.9473684210526316,1.0,4,Utility
Francisco Román Alarcón Suárez,41.38709677419355,35.32258064516129,84.83032258064516,1.3548387096774193,0.0967741935483871,4.419354838709677,11.064516129032258,0.7741935483870968,3.5806451612903225,1.7741935483870968,0.6774193548387096,1.967741935483871,1.1290322580645162,2,Attacker
Fábio Ricardo Gomes Fonseca,27.5,22.5,75.17,1.0,0.0,2.0,3.5,0.5,0.0,0.5,1.0,0.5,0.0,0,Defender
Gabriel Fernández Arenas,63.542857142857144,51.142857142857146,79.99342857142857,0.4857142857142857,0.0285714285714285,1.2857142857142858,20.714285714285715,1.6571428571428573,6.571428571428571,4.9714285714285715,2.3142857142857145,1.3714285714285714,2.1714285714285713,1,Midfielder
Gareth Frank Bale,34.391304347826086,25.652173913043477,73.17782608695651,3.5217391304347827,0.8260869565217391,3.0,8.608695652173912,1.0434782608695652,2.8260869565217392,1.6956521739130437,0.782608695652174,1.3478260869565215,0.6086956521739131,2,Attacker
Gaël Kakuta,7.5,4.0,52.68,0.0,0.0,0.5,12.5,0.5,1.0,2.0,0.5,0.0,1.5,0,Defender
Gerard Gumbau Garriga,6.666666666666667,5.666666666666667,87.5,0.0,0.0,0.0,6.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0,Defender
Gerard Moreno Balaguero,20.78125,14.8125,68.645625,1.6875,0.21875,3.21875,10.9375,0.59375,2.375,4.625,0.96875,0.8125,1.4375,2,Attacker
Gerard Piqué Bernabéu,67.73333333333333,62.1,91.646,0.4666666666666667,0.0666666666666666,0.3666666666666666,6.133333333333334,1.0666666666666669,4.966666666666667,2.466666666666667,1.6333333333333333,0.4,0.5666666666666667,4,Utility
Germán Alejandro Pezzella,32.36,23.88,72.5632,0.68,0.12,0.08,8.88,2.4,3.08,4.4,2.24,0.56,1.0,4,Utility
Germán Darío Lux,35.310344827586206,18.58620689655172,52.59275862068966,0.0,0.0,0.0344827586206896,0.1034482758620689,0.0,4.551724137931035,0.0,0.0,0.2413793103448276,0.0344827586206896,3,Goalkeeper
Gerónimo Rulli,34.72222222222222,21.555555555555557,62.28944444444445,0.0,0.0,0.0555555555555555,0.25,0.0,4.388888888888889,0.0,0.0277777777777777,0.1666666666666666,0.0555555555555555,3,Goalkeeper
Giedrius Arlauskis,23.666666666666668,10.0,41.98666666666667,0.0,0.0,0.0,1.0,0.0,4.0,0.6666666666666666,0.0,0.0,0.0,3,Goalkeeper
Giuseppe Rossi,19.470588235294116,15.411764705882351,80.83705882352942,1.9411764705882353,0.3529411764705882,2.8823529411764706,13.0,0.4117647058823529,3.235294117647059,3.0,1.1764705882352942,1.2352941176470589,0.7647058823529411,2,Attacker
Gonzalo Castro Irizábal,27.791666666666668,17.25,60.208333333333336,0.8333333333333334,0.0416666666666666,2.5833333333333335,8.875,0.75,3.9583333333333335,2.2916666666666665,1.4166666666666667,1.1666666666666667,0.75,0,Defender
Gonzalo Escalante,38.05882352941177,27.764705882352946,72.72558823529413,0.7058823529411765,0.088235294117647,1.8529411764705883,23.352941176470587,2.176470588235294,6.176470588235294,5.911764705882353,2.5294117647058822,1.0294117647058822,3.1176470588235294,1,Midfielder
Gorka Elustondo Urkola,22.181818181818183,18.09090909090909,81.48181818181818,0.2727272727272727,0.0909090909090909,0.4545454545454545,9.545454545454543,1.6363636363636365,2.363636363636364,2.1818181818181817,0.9090909090909092,0.0909090909090909,0.9090909090909092,4,Utility
Gorka Iraizoz Moreno,36.729729729729726,22.10810810810811,60.71756756756757,0.0,0.0,0.0,0.027027027027027,0.0,5.324324324324325,0.0,0.0,0.081081081081081,0.027027027027027,3,Goalkeeper
Grzegorz Krychowiak,47.30769230769231,39.26923076923077,82.60807692307692,0.8461538461538461,0.0,0.6153846153846154,13.923076923076923,2.8461538461538463,5.1923076923076925,4.115384615384615,1.8461538461538465,2.3846153846153846,2.0,1,Midfielder
Guilherme Magdalena Siqueira,45.8,36.6,78.58,0.3333333333333333,0.0,2.4,10.266666666666667,2.066666666666667,3.4,2.8666666666666667,1.4666666666666666,1.0666666666666669,1.3333333333333333,4,Utility
Gustavo Daniel Cabral Cáceres,58.0,51.29032258064516,87.01483870967742,0.1935483870967742,0.0,0.3870967741935484,11.96774193548387,2.5483870967741935,5.225806451612903,4.67741935483871,1.7096774193548387,0.7419354838709677,1.2903225806451613,1,Midfielder
Hachim Mastour,2.0,1.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0,Defender
Heiko Westermann,32.35,24.95,74.3925,0.75,0.05,0.35,8.4,1.95,2.9,3.8,1.65,0.7,1.1,4,Utility
Henok Goitom,16.5,10.5,65.91,2.0,0.0,0.5,6.5,0.5,1.5,6.5,1.0,1.0,1.5,0,Defender
Hernán Arsenio Pérez González,31.84375,21.5,67.43875,1.46875,0.21875,5.28125,17.5,1.15625,4.96875,3.40625,1.65625,1.9375,3.15625,2,Attacker
Hernán Daniel Santana Trujillo,31.22222222222222,26.333333333333332,83.45611111111111,0.5,0.0555555555555555,0.6666666666666666,9.444444444444445,1.3888888888888888,3.7222222222222223,2.111111111111111,0.5,0.9444444444444444,1.1666666666666667,4,Utility
Hugo Fraile Martín,11.0,7.0,57.406666666666666,0.0,0.0,1.0,8.0,0.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,0,Defender
Hugo Mallo Novegil,52.0,41.0,78.53205882352941,0.2647058823529412,0.0294117647058823,0.6470588235294118,15.647058823529411,2.2941176470588234,3.5588235294117645,4.235294117647059,1.9705882352941175,0.5588235294117647,1.7647058823529411,1,Midfielder
Hugo Miguel Almeida Costa Lopes,40.30769230769231,30.153846153846153,75.81153846153846,0.4230769230769231,0.0,1.6923076923076923,12.076923076923077,1.9615384615384617,3.3461538461538463,4.076923076923077,1.7307692307692308,0.7692307692307693,1.1923076923076923,4,Utility
Héctor Hernández Ortega,18.76923076923077,13.153846153846152,62.690769230769234,0.3076923076923077,0.0,0.7692307692307693,4.846153846153846,0.8461538461538461,1.4615384615384617,1.5384615384615383,0.8461538461538461,0.5384615384615384,0.1538461538461538,0,Defender
Iago Aspas Juncal,27.88571428571429,21.257142857142856,75.61028571428572,2.342857142857143,0.4,1.8857142857142857,12.628571428571428,0.5428571428571428,3.0,3.6,0.9428571428571428,1.4,1.2285714285714286,2,Attacker
Iago Herrerín Buisán,40.5,21.5,52.09,0.0,0.0,0.0,0.5,0.0,5.5,0.0,0.0,0.0,0.0,3,Goalkeeper
Ian González Nieto,11.0,9.0,81.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Defender
Ibai Gómez Pérez,10.6,6.4,58.54200000000001,0.4,0.0,1.0,7.4,0.0,1.0,1.4,0.4,0.0,1.2,0,Defender
Idriss Carlos Kameni,27.928571428571427,18.428571428571427,67.665,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,5.071428571428571,0.0,0.0357142857142857,0.0357142857142857,0.0,3,Goalkeeper
Ignacio Camacho Barnola,50.73913043478261,37.56521739130435,73.20608695652174,1.0434782608695652,0.0869565217391304,0.782608695652174,19.217391304347824,2.782608695652174,6.217391304347826,6.0,1.7391304347826086,2.0434782608695654,2.4782608695652173,1,Midfielder
Ignacio Cases Mora,40.125,32.75,80.425,0.9166666666666666,0.0416666666666666,1.0416666666666667,18.916666666666668,1.2916666666666667,5.375,4.0,1.5,1.5833333333333333,2.1666666666666665,1,Midfielder
Ignacio Monsalve Vicente,32.0,26.0,81.25,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0,Defender
Igor Lichnovsky Osorio,13.0,8.5,62.78,0.0,0.0,0.5,9.0,2.5,1.0,3.5,2.5,1.0,0.0,4,Utility
Igor Zubeldia Elorza,5.0,4.0,80.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0,Defender
Ikechukwu Uche,9.0,7.333333333333333,83.09333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,0.0,0.0,1.3333333333333333,0.3333333333333333,1.0,1.0,0,Defender
Iker Muniain Goñi,27.7,23.25,83.2755,1.15,0.1,1.75,7.1,0.7,3.8,1.65,0.5,2.25,0.3,2,Attacker
Imanol Agirretxe Arruti,20.625,14.125,67.41375,2.8125,0.8125,1.3125,9.8125,0.3125,1.9375,4.875,0.625,1.75,0.625,2,Attacker
Isaac Ajayi Success,23.466666666666665,14.466666666666669,62.547,1.9,0.2,4.666666666666667,11.066666666666666,0.7,3.566666666666667,3.3666666666666667,1.2,3.2333333333333334,1.9,2,Attacker
Ismael López Blanco,41.12903225806452,29.35483870967742,70.73032258064515,0.6129032258064516,0.064516129032258,1.5483870967741935,13.387096774193548,1.7741935483870968,4.774193548387097,3.161290322580645,1.8387096774193548,0.7741935483870968,0.9032258064516128,4,Utility
Ivan Kelava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Goalkeeper
Ivan Rakitić,52.75,45.44444444444444,86.37444444444445,1.2222222222222223,0.1944444444444444,1.0277777777777777,13.333333333333334,0.8611111111111112,4.111111111111111,2.25,1.0833333333333333,1.5833333333333333,1.2222222222222223,1,Midfielder
Iván Cuéllar Sacristán,31.84375,13.75,43.3340625,0.0,0.0,0.0,0.09375,0.0,5.03125,0.0,0.03125,0.25,0.03125,3,Goalkeeper
Iván López Mendoza,34.07692307692308,23.923076923076923,67.95846153846153,0.4615384615384615,0.0,1.8461538461538465,10.0,1.3076923076923077,3.5384615384615383,3.692307692307693,2.0,0.6153846153846154,1.4615384615384617,4,Utility
Iván Ramis Barrios,32.65217391304348,25.304347826086957,74.41826086956522,0.3478260869565217,0.0,0.3478260869565217,5.391304347826087,1.6521739130434785,3.347826086956522,2.739130434782609,1.0434782608695652,0.4782608695652174,0.782608695652174,4,Utility
Izet Hajrović,11.285714285714286,7.714285714285714,76.48571428571428,0.1428571428571428,0.0,0.8571428571428571,6.714285714285714,0.1428571428571428,1.1428571428571428,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.5714285714285714,0,Defender
Iñaki Williams Arthuer,19.4,12.0,56.7768,1.8,0.32,2.28,11.48,0.64,3.64,2.4,1.44,1.88,0.88,2,Attacker
Iñigo Barrenetxea García,3.5,3.0,42.855,0.0,0.0,0.0,1.5,0.0,0.5,1.0,0.0,0.0,0.0,3,Goalkeeper
Jackson Arley Martínez Valencia,13.066666666666666,9.333333333333334,71.30733333333335,1.7333333333333334,0.1333333333333333,1.1333333333333333,7.466666666666667,0.4,1.6666666666666667,3.066666666666667,0.9333333333333332,1.0666666666666669,1.5333333333333334,0,Defender
James David Rodríguez Rubio,46.69230769230769,38.0,79.68384615384615,1.5,0.2692307692307692,1.8846153846153848,11.807692307692308,0.8846153846153846,3.3076923076923075,2.0384615384615383,0.9615384615384616,1.0,0.6153846153846154,2,Attacker
Jan Oblak,21.526315789473685,11.13157894736842,51.55657894736842,0.0,0.0,0.0263157894736842,0.0,0.0,3.5526315789473686,0.0,0.0263157894736842,0.131578947368421,0.0,3,Goalkeeper
Jaume Doménech Sánchez,30.352941176470587,17.941176470588236,59.6364705882353,0.0,0.0,0.0,0.0588235294117647,0.0,4.0588235294117645,0.0,0.0,0.2941176470588235,0.0,3,Goalkeeper
Jaume Vicent Costa Jordá,46.833333333333336,36.94444444444444,78.27222222222223,0.2222222222222222,0.0555555555555555,0.2777777777777778,10.833333333333334,2.611111111111111,3.1666666666666665,4.388888888888889,3.1666666666666665,1.2222222222222223,1.3888888888888888,1,Midfielder
Javi Castellano Betancor,41.0,33.0,80.49,1.0,0.0,0.0,18.0,4.0,5.0,5.0,2.0,3.0,2.0,1,Midfielder
Javier Alejandro Mascherano,65.96875,60.40625,91.5721875,0.09375,0.0,0.40625,11.0625,1.1875,3.4375,3.28125,2.15625,0.6875,0.96875,1,Midfielder
Javier Eraso Goñi,16.25,12.0,78.978125,0.6875,0.125,0.875,14.0625,0.5,2.125,1.125,0.8125,1.1875,0.5,0,Defender
Javier Fuego Martínez,48.76923076923077,41.26923076923077,83.15653846153847,0.1538461538461538,0.0,0.6153846153846154,22.346153846153847,1.8461538461538465,5.115384615384615,4.0,1.9615384615384617,1.5,2.423076923076923,1,Midfielder
Javier Garrido Behovide,55.22222222222222,46.55555555555556,83.28444444444443,0.0555555555555555,0.0,0.1111111111111111,8.11111111111111,1.3333333333333333,3.2777777777777777,2.1666666666666665,2.2777777777777777,0.2222222222222222,0.8888888888888888,4,Utility
Javier Guerra Rodríguez,22.1,15.9,67.88833333333334,2.3666666666666667,0.4,1.5666666666666669,12.466666666666669,0.3333333333333333,2.066666666666667,6.033333333333333,1.1666666666666667,2.1666666666666665,1.5666666666666669,2,Attacker
Javier López Rodríguez,39.70967741935484,28.483870967741936,72.6316129032258,0.1612903225806451,0.0,1.1935483870967742,14.193548387096774,2.129032258064516,4.451612903225806,4.225806451612903,1.6129032258064515,1.1290322580645162,1.8387096774193548,1,Midfielder
Javier Márquez Moreno,31.842105263157897,22.526315789473685,67.90789473684211,1.1578947368421053,0.0,0.631578947368421,17.157894736842106,0.9473684210526316,3.789473684210526,3.736842105263158,1.5789473684210529,1.5789473684210529,1.9473684210526316,1,Midfielder
Javier Ontiveros Parra,10.75,8.25,78.75,0.25,0.0,0.5,4.25,0.25,2.25,1.25,0.25,0.25,1.25,0,Defender
Javier Varas Herrera,39.38709677419355,24.580645161290324,61.74290322580645,0.0,0.0,0.0967741935483871,0.2258064516129032,0.0,5.67741935483871,0.0,0.0,0.2580645161290322,0.064516129032258,3,Goalkeeper
Jean-Sylvain Claude Babin,34.08,27.96,80.3476,0.52,0.12,0.04,5.88,1.52,1.64,3.72,1.44,0.28,0.6,4,Utility
Jefferson Andrés Lerma Solís,36.696969696969695,27.151515151515152,71.50121212121212,1.121212121212121,0.0303030303030303,1.0303030303030305,14.363636363636363,1.606060606060606,5.090909090909091,3.393939393939394,1.2727272727272727,0.8484848484848485,1.6666666666666667,1,Midfielder
Jerónimo Figueroa Cabrera,38.0,31.08695652173913,78.3695652173913,0.6956521739130435,0.0,2.5217391304347827,9.173913043478262,1.2173913043478262,3.739130434782609,1.6521739130434785,0.8695652173913043,1.391304347826087,0.5652173913043478,4,Utility
Jesé Rodríguez Ruiz,14.25,10.964285714285714,75.95035714285714,0.75,0.1785714285714285,1.1785714285714286,4.321428571428571,0.3571428571428571,1.6785714285714286,1.0714285714285714,0.3928571428571428,0.5,0.5,0,Defender
Jesús Fernández Collado,43.0,18.0,41.86,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3,Goalkeeper
Jesús Gámez Duarte,39.4,26.9,67.499,0.2,0.0,0.9,11.7,2.0,1.5,2.9,2.4,0.9,0.7,4,Utility
Joan Jordán Moreno,41.77777777777778,35.77777777777778,85.57666666666665,1.0,0.1111111111111111,1.5555555555555556,17.77777777777778,1.1111111111111112,3.2222222222222223,3.4444444444444446,1.6666666666666667,0.6666666666666666,2.111111111111111,1,Midfielder
Joan Verdú Fernández,39.23076923076923,32.84615384615385,82.15461538461538,0.6923076923076923,0.0769230769230769,1.4615384615384617,10.615384615384617,0.8461538461538461,4.538461538461538,1.7692307692307692,1.3076923076923077,1.0769230769230769,0.6153846153846154,4,Utility
Joaquín José Marín Ruiz,40.96296296296296,27.666666666666668,68.01,0.6666666666666666,0.0,1.2592592592592593,15.77777777777778,1.851851851851852,3.703703703703704,5.555555555555555,1.8148148148148149,0.7407407407407407,1.6666666666666667,1,Midfielder
Joaquín Sánchez Rodríguez,32.03333333333333,23.3,72.06033333333333,0.9666666666666668,0.0333333333333333,2.933333333333333,8.366666666666667,0.7333333333333333,4.1,3.0,1.2,1.6,0.4333333333333333,2,Attacker
John Guidetti,9.028571428571428,6.542857142857143,71.33028571428571,0.9428571428571428,0.2,0.7714285714285715,7.514285714285714,0.1714285714285714,1.3428571428571427,2.4285714285714284,0.4857142857142857,0.8857142857142857,0.9142857142857144,0,Defender
Jon Ansotegi Gorostola,22.375,15.375,57.07125,0.5,0.0,0.0,6.25,1.375,0.375,2.25,0.5,0.375,0.625,0,Defender
Jon Bautista Orgilles,8.75,5.5,47.6475,1.0,0.25,0.75,8.75,0.25,0.25,1.75,0.0,1.0,1.25,0,Defender
Jonathan Castro Otto,52.638888888888886,42.97222222222222,81.34638888888888,0.3888888888888889,0.0277777777777777,1.1944444444444444,15.555555555555555,2.5833333333333335,4.083333333333333,3.6944444444444446,2.25,0.75,1.3611111111111112,1,Midfielder
Jonathan Javier Rodríguez Portillo,7.461538461538462,5.0,62.34538461538462,1.4615384615384617,0.0,0.8461538461538461,8.153846153846153,0.3076923076923077,1.4615384615384617,2.923076923076923,0.4615384615384615,0.3846153846153846,1.2307692307692308,0,Defender
Jonathan Rodríguez Menéndez,31.166666666666668,18.38888888888889,59.33583333333334,1.5555555555555556,0.1388888888888889,3.888888888888889,12.86111111111111,1.3055555555555556,4.305555555555555,2.1666666666666665,1.6111111111111112,1.7777777777777777,1.0555555555555556,2,Attacker
Jonathan Viera Ramos,54.333333333333336,43.0,78.60944444444445,2.4444444444444446,0.2777777777777778,3.7777777777777777,18.166666666666668,0.8333333333333334,4.638888888888889,3.2222222222222223,1.3611111111111112,2.6666666666666665,0.8888888888888888,2,Attacker
Jonathan dos Santos Ramírez,37.26923076923077,29.03846153846154,78.16076923076923,0.6538461538461539,0.0,1.6538461538461535,17.192307692307693,1.3461538461538465,4.423076923076923,3.730769230769231,1.7692307692307692,0.9615384615384616,1.4615384615384617,1,Midfielder
Jonathas Cristian de Jesus,13.62962962962963,9.62962962962963,71.41592592592593,2.1481481481481484,0.2592592592592592,2.0,11.407407407407408,0.2962962962962963,1.5185185185185186,3.962962962962963,1.148148148148148,1.4074074074074074,1.5925925925925926,2,Attacker
Jonhatan Montiel Caballero,9.875,6.875,69.715,0.25,0.0,1.125,5.875,0.125,2.875,0.625,0.125,0.5,0.625,0,Defender
Jonás Manuel Gutiérrez,11.333333333333334,6.866666666666666,60.166666666666664,0.2,0.0,1.3333333333333333,7.133333333333334,0.7333333333333333,1.8666666666666667,1.8666666666666667,0.8666666666666667,0.4,0.5333333333333333,0,Defender
Jordi Alba Ramos,75.2258064516129,64.6774193548387,86.09354838709677,0.2258064516129032,0.0,0.5161290322580645,9.806451612903226,1.3225806451612905,4.645161290322581,2.225806451612903,2.064516129032258,0.5483870967741935,0.7096774193548387,1,Midfielder
Jordi Figueras Montel,23.666666666666668,17.0,80.64,0.3333333333333333,0.0,0.3333333333333333,7.333333333333333,1.3333333333333333,1.0,3.0,1.6666666666666667,0.0,0.6666666666666666,4,Utility
Jordi Xumetra Feliu,11.307692307692308,7.6923076923076925,68.89384615384616,0.6153846153846154,0.0,0.6923076923076923,7.3076923076923075,0.0,1.8461538461538465,1.6923076923076923,0.8461538461538461,0.6153846153846154,1.0,0,Defender
Jorge Andújar Moreno,39.36363636363637,28.5,65.63772727272728,1.4545454545454546,0.0454545454545454,1.5454545454545454,12.454545454545457,1.5,3.0454545454545454,3.636363636363636,1.818181818181818,1.4545454545454546,1.5909090909090908,1,Midfielder
Jorge Franco Alviz,16.53846153846154,11.346153846153848,66.56230769230768,1.1538461538461535,0.0384615384615384,1.9230769230769231,5.346153846153846,0.3076923076923077,1.5769230769230769,1.1153846153846154,0.8461538461538461,0.8076923076923077,0.3076923076923077,0,Defender
Jorge Meré Pérez,31.56,24.84,76.16,0.32,0.0,0.36,8.76,1.88,3.12,4.48,1.4,0.48,0.88,4,Utility
Jorge Molina Vidal,13.043478260869565,8.043478260869565,58.783478260869565,0.5652173913043478,0.0434782608695652,0.391304347826087,5.608695652173913,0.0869565217391304,1.5217391304347827,3.782608695652174,0.5217391304347826,1.0434782608695652,0.6521739130434783,0,Defender
Jorge Resurrección Merodio,64.91428571428571,49.8,75.60085714285714,1.2,0.1428571428571428,1.5142857142857142,19.057142857142857,1.3428571428571427,5.457142857142857,4.085714285714285,1.6,1.8,1.2285714285714286,1,Midfielder
Joseba Zaldúa Bengoetxea,38.53846153846154,26.53846153846154,63.73230769230769,0.1538461538461538,0.0,1.0,12.23076923076923,1.4615384615384617,2.769230769230769,3.4615384615384617,1.1538461538461535,1.8461538461538465,1.9230769230769231,4,Utility
Josep Señé Escudero,12.444444444444445,9.0,65.65666666666667,0.2222222222222222,0.0,1.5555555555555556,7.555555555555555,0.2222222222222222,2.2222222222222223,1.4444444444444444,1.2222222222222223,1.8888888888888888,0.8888888888888888,0,Defender
Josip Radošević,24.25,17.875,75.5625,0.125,0.0,0.375,18.125,1.25,3.875,3.0,1.375,0.875,2.5,1,Midfielder
